datetime,datetime_id,aqi_epa_calc,pm2_5_nowcast,pm10_nowcast,co_ppm_8hr_avg,no2_ppb,so2_ppb,pm2_5_pm10_ratio,traffic_index,total_pm,pm_weighted,hour,is_rush_hour,is_weekend,season,pm2_5_nowcast_lag_1h,no2_ppb_lag_1h
2025-01-23 04:00:00+00:00,1737604800,257,207.13985347985346,258.39080586080587,2.3075920474830416,56.82882481442437,15.650961508444416,0.8016533436233753,35.02033170764784,465.5306593406593,222.51513919413918,9,1,0,0,167.73476434676434,49.54253295801589
2025-01-23 05:00:00+00:00,1737608400,284,234.18513553113553,290.02318925518927,2.534854404676901,58.28502026931563,18.56285705366341,0.8074703823944153,35.98495392346014,524.2083247863247,250.9365516483516,10,0,0,0,207.13985347985346,56.82882481442437
2025-01-23 06:00:00+00:00,1737612000,290,240.72670329670328,298.24256654456656,2.7650311652088533,61.20272576105031,20.20008272718759,0.8071507232711912,37.82764792271372,538.9692698412698,257.98146227106224,11,0,0,0,234.18513553113553,58.28502026931563
2025-01-23 07:00:00+00:00,1737615600,210,160.01094505494507,205.5076043956044,2.6980173464833985,20.583375900707523,9.918763462679111,0.778613256310079,13.429232479017871,365.5185494505495,173.65994285714285,12,0,0,0,240.72670329670328,61.20272576105031
2025-01-23 08:00:00+00:00,1737619200,175,101.91358974358975,137.35993162393163,2.590213883434487,11.017128386823314,6.823681828114755,0.7419455480118613,7.6463625854677835,239.27352136752137,112.54749230769231,13,0,0,0,160.01094505494507,20.583375900707523
2025-01-23 09:00:00+00:00,1737622800,158,68.80809768009769,97.63854456654455,2.4845948589789355,10.746084707263261,6.461126026285393,0.7047226890319144,7.441488767949531,166.44664224664223,77.45723174603174,14,0,0,0,101.91358974358975,11.017128386823314
2025-01-23 10:00:00+00:00,1737626400,142,52.33194383394383,77.11388766788767,2.365135964833988,14.025181771744684,6.915274872787437,0.6786318964921838,9.361163448980404,129.4458315018315,59.76652698412698,15,0,0,0,68.80809768009769,10.746084707263261
2025-01-23 11:00:00+00:00,1737630000,129,47.04583394383395,70.11362393162393,2.155354572027847,20.94476747345426,8.460907501638935,0.6709941849491889,13.429002312883693,117.15945787545789,53.96617094017094,16,0,0,0,52.33194383394383,14.025181771744684
2025-01-23 12:00:00+00:00,1737633600,130,47.453306471306476,70.6494774114774,1.8333997478579076,30.23465672582626,10.010356507351792,0.6716724342478635,18.87415393463892,118.10278388278388,54.412157753357754,17,1,0,0,47.04583394383395,20.94476747345426
2025-01-23 13:00:00+00:00,1737637200,139,50.927404151404154,75.58346275946276,1.483765184309175,42.984338829053044,11.82695189335997,0.6737903013715555,26.384109371155496,126.51086691086692,58.32422173382173,18,1,0,0,47.453306471306476,30.23465672582626
2025-01-23 14:00:00+00:00,1737640800,152,57.66871306471307,85.04026617826618,1.218624312745448,48.086337503124625,13.46799394374551,0.678134202259253,29.339252226972953,142.70897924297924,65.880178998779,19,1,0,0,50.927404151404154,42.984338829053044
2025-01-23 15:00:00+00:00,1737644400,156,64.78401953601956,95.5430231990232,1.2943791592288467,40.43865407396942,13.101621765054785,0.678061226941392,24.780944108073186,160.32704273504277,74.01172063492064,20,1,0,0,57.66871306471307,48.086337503124625
2025-01-23 16:00:00+00:00,1737648000,160,72.23664713064714,106.49885958485959,1.419664677793645,32.42426449011531,12.193324072050697,0.6782856399799108,20.022424565186647,178.73550671550674,82.51531086691088,21,1,0,0,64.78401953601956,40.43865407396942
2025-01-23 17:00:00+00:00,1737651600,164,80.46726739926739,117.46584859584858,1.548592382184934,28.778461270934997,11.464396091530608,0.6850269108949443,17.88651371543497,197.93311599511597,91.56684175824174,22,1,0,0,72.23664713064714,32.42426449011531
2025-01-23 18:00:00+00:00,1737655200,166,84.39423443223444,121.94094993894993,1.6534836241520883,25.499364206453574,10.464505353853838,0.69209100367421,15.96101197353298,206.33518437118437,95.65824908424909,23,0,0,0,80.46726739926739,28.778461270934997
2025-01-23 19:00:00+00:00,1737658800,162,77.73611233211233,112.76435164835165,1.6986454190467688,21.85887556922542,9.189835482159022,0.6893677939507635,13.794783509153959,190.50046398046396,88.24458412698411,0,0,0,0,84.39423443223444,25.499364206453574
2025-01-23 20:00:00+00:00,1737662400,154,61.1531452991453,90.9021514041514,1.6607679958050694,16.028779167708212,7.552609808634844,0.6727359512896249,10.281574698946955,152.0552967032967,70.07784713064713,1,0,0,0,77.73611233211233,21.85887556922542
2025-01-23 21:00:00+00:00,1737666000,127,46.10600244200244,70.9452258852259,1.545679069975009,11.112790861962157,6.640495738769393,0.6498816779664924,7.285946145167298,117.05122832722833,53.557769474969476,2,0,0,0,61.1531452991453,16.028779167708212
2025-01-23 22:00:00+00:00,1737669600,106,37.34210989010989,59.2014945054945,1.3810594720635485,8.923183097673105,6.461126026285393,0.6307629596520432,5.906333647429282,96.54360439560439,43.89992527472527,3,0,0,0,46.10600244200244,11.112790861962157
2025-01-23 23:00:00+00:00,1737673200,97,33.91467643467644,54.34408058608059,1.2259086843984288,8.652139418113052,6.640495738769393,0.6240730557757043,5.681647124627203,88.25875702075703,40.04349768009768,4,0,0,0,37.34210989010989,8.923183097673105
2025-01-24 00:00:00+00:00,1737676800,97,33.77059829059829,53.77484249084249,1.0904254819707246,9.289889252372,7.006867917460119,0.6279999480491125,6.01010374421149,87.54544078144079,39.77187155067155,5,0,0,0,33.91467643467644,8.652139418113052
2025-01-24 01:00:00+00:00,1737680400,104,36.81352136752137,57.18998778998779,0.972423243930739,11.474182434708894,7.461016763962164,0.6437057042695554,7.273478758397632,94.00350915750916,42.92646129426129,6,0,0,0,33.77059829059829,9.289889252372
